id,citation_count_without_self_citations,citation_count,number_of_pages,preprint_date,author_count,refereed,document_type,publication_type,number_of_references
1747899,5,12,10.0,2019-08-05,1,False,conference paper,research,21
1747900,8,11,8.0,2019-08-04,2,True,article,research,23
1727943,0,0,6.0,2019-04-03,6,False,conference paper,research,19
1737251,20,27,10.0,2019-05-27,4,True,article,research,68
1723850,1,2,9.0,2019-03-05,2,False,conference paper,research,33
1725717,10,19,6.0,2019-03-19,3,True,article,research,65
1731231,1,2,10.0,2019-04-25,2,False,conference paper,research,12
1720899,5,12,17.0,2019-02-20,4,True,article,research,41
1736502,4,18,6.0,2019-05-23,5,True,article,research,36
1731053,18,22,16.0,2019-04-24,2,True,article,research,32
1720252,111,151,13.0,2019-02-13,3,True,article,research,93
1720800,6,8,12.0,2019-02-19,2,True,article,research,64
1730495,11,14,9.0,2019-04-21,4,True,article,research,50
1728659,2,3,9.0,2019-04-07,2,True,article,research,46
1734211,4,4,5.0,2019-05-10,3,False,conference paper,research,17
1744271,19,21,13.0,2019-07-16,4,True,article,research,57
1720559,156,237,56.0,2019-02-16,4,True,article,review,288
1751734,31,36,15.0,2019-08-28,3,True,article,research,89
1752717,22,25,7.0,2019-09-05,3,True,article,research,66
1742091,1,2,2.0,2019-07-01,6,False,conference paper,research,12
1762205,3,5,7.0,2019-10-30,2,True,article,research,23
1733688,2,6,17.0,2019-05-07,1,True,article,research,62
1731547,3,7,10.0,2019-04-25,5,True,article,research,64
1735219,1,5,6.0,2019-05-16,3,True,article,research,35
1743163,0,0,2.0,2019-07-10,5,False,conference paper,research,14
1748672,10,11,24.0,2019-08-09,1,True,article,research,17
1733981,2,3,11.0,2019-05-09,4,True,article,research,53
1735113,0,0,7.0,2019-05-15,3,True,article,research,9
1735117,50,50,9.0,2019-05-15,3,True,article,research,62
1765734,0,0,2.0,2019-11-16,4,False,conference paper,research,7
1765863,5,6,12.0,2019-11-27,3,True,article,research,55
1753798,9,16,12.0,2019-09-12,4,True,article,research,35
1728670,7,12,6.0,2019-04-08,3,True,article,research,43
1718324,7,14,17.0,2019-02-03,2,True,article,research,43
1714693,7,12,18.0,2019-01-16,2,True,article,research,78
1733846,1,1,18.0,2019-05-05,2,True,article,research,21
1754517,1,3,13.0,2019-09-17,3,True,article,research,64
1737719,2,3,11.0,2019-06-02,1,True,article,research,34
1743776,21,33,13.0,2019-07-11,3,True,article,research,57
1750681,78,93,26.0,2019-08-22,4,True,article,research,82
1714692,34,64,7.0,2019-01-16,3,True,article,research,53
1726532,10,14,33.0,2019-03-22,2,True,article,research,86
1737727,5,5,14.0,2019-06-03,4,True,article,research,59
1714701,10,28,5.0,2019-01-16,4,True,article,research,29
1742492,0,0,42.0,2019-07-03,1,False,conference paper,research,65
1726129,17,31,11.0,2019-03-21,3,True,article,research,61
1797024,4,6,195.0,2020-05-19,1,True,thesis,research,343
1836649,0,0,142.0,2020-12-15,1,True,thesis,research,106
1807884,7,17,7.0,2020-07-18,3,True,article,research,62
1798645,16,19,12.0,2020-05-31,3,True,article,research,34
1777200,9,16,16.0,2020-01-23,3,True,article,research,40
1782230,0,1,6.0,2020-02-21,3,True,article,research,31
1781489,4,8,14.0,2020-02-20,5,True,article,research,72
1784038,6,30,8.0,2020-03-04,10,True,article,research,49
1809946,44,52,54.0,2020-08-03,1,True,article,review,231
1793822,4,13,6.0,2020-05-01,8,True,article,research,40
1810187,1,4,9.0,2020-08-05,8,True,article,research,27
1826196,2,4,13.0,2020-10-23,4,True,article,research,41
1825967,2,7,11.0,2020-10-23,6,True,article,research,88
1822081,1,4,8.0,2020-10-11,5,True,article,research,73
1796534,0,1,11.0,2020-05-15,2,True,article,research,26
1799852,0,0,26.0,2020-06-06,2,True,article,review,5
1798903,11,14,11.0,2020-06-02,1,True,article,research,38
1810656,2,4,21.0,2020-12-06,2,True,article,research,18
1826207,7,11,7.0,2020-10-26,4,True,article,research,71
1822917,4,9,7.0,2020-10-15,6,True,article,research,46
1817763,4,10,9.0,2020-09-18,2,True,article,research,69
1789759,0,1,9.0,2020-04-03,1,True,article,research,7
1783053,8,18,10.0,2020-02-27,3,True,article,research,45
1783054,1,1,22.0,2020-02-27,3,True,article,research,80
1781923,19,20,22.0,2020-02-24,2,True,article,review,42
1800386,0,1,8.0,2020-06-09,2,True,article,research,37
1797225,2,3,8.0,2020-05-21,2,True,article,research,85
1814008,1,1,2.0,2020-08-31,1,True,article,research,14
1804294,4,9,12.0,2020-06-26,2,True,article,research,66
1810023,2,7,30.0,2020-08-04,3,True,article,research,37
1792390,0,2,6.0,2020-04-22,4,False,conference paper,research,30
1799195,2,4,13.0,2020-06-03,3,True,article,research,62
1814319,5,18,21.0,2020-08-30,6,True,article,research,89
1821759,11,16,10.0,2020-10-07,4,True,article,research,45
1805271,31,36,8.0,2020-07-04,2,True,article,research,35
1792393,0,2,6.0,2020-04-23,1,True,article,research,37
1813362,29,39,12.0,2020-08-26,6,True,article,research,85
1795070,26,28,7.0,2020-05-11,1,True,article,research,80
1819260,10,15,5.0,2020-09-25,4,True,article,research,52
1801271,1,11,11.0,2020-09-01,2,True,article,research,50
1817024,1,1,18.0,2020-09-14,3,True,article,research,34
1814158,3,4,18.0,2020-08-31,3,True,article,research,19
1818042,2,3,8.0,2020-09-18,3,True,article,research,19
1804520,21,25,15.0,2020-07-01,1,True,article,review,67
1795055,31,57,6.0,2020-05-08,3,True,article,research,46
1774314,0,0,7.0,2020-01-07,3,False,conference paper,research,27
1789031,8,16,12.0,2020-03-31,2,True,article,research,59
1781282,3,5,8.0,2020-02-17,1,True,article,research,59
1808864,3,3,9.0,2020-07-26,4,True,article,research,34
1793565,10,16,7.0,2020-04-30,3,True,article,research,35
1775252,1,5,19.0,2020-01-13,2,True,article,research,55
1805772,2,13,7.0,2020-07-08,2,True,article,research,46
1790687,9,13,8.0,2020-04-08,3,True,article,research,67
1778349,25,36,20.0,2020-02-03,6,True,article,research,96
1799189,6,14,12.0,2020-06-02,4,True,article,research,92
1819256,5,14,17.0,2020-09-24,2,True,article,research,64
1794713,16,27,11.0,2020-05-07,5,True,article,research,89
1801692,66,67,7.0,2020-06-17,4,True,article,research,66
1775732,0,0,4.0,2020-01-15,1,False,conference paper,research,24
1819826,4,5,12.0,2020-09-26,3,True,article,research,48
1805262,8,13,4.0,2020-07-03,3,True,article,research,17
1776594,0,0,17.0,2020-01-17,3,True,article,research,33
1800375,11,25,5.0,2020-06-09,5,True,article,research,35
1800930,1,12,24.0,2020-06-12,16,True,article,research,28
1781922,4,5,8.0,2020-02-23,6,True,article,research,79
1815325,7,8,17.0,2020-09-04,1,True,article,research,76
1784801,11,14,6.0,2020-03-09,3,True,article,research,37
1791638,12,18,8.0,2020-04-17,3,True,article,research,82
1804300,8,14,12.0,2020-06-28,4,True,article,research,50
1785618,0,2,6.0,2020-03-15,3,False,conference paper,research,30
1791974,1,4,7.0,2020-04-20,1,True,article,research,57
1810898,14,23,6.0,2020-08-08,4,True,article,research,65
1781918,1,2,10.0,2020-02-22,5,True,article,research,46
1836843,15,30,28.0,2020-12-16,4,True,article,research,64
1780970,1,7,8.0,2020-02-16,6,True,article,research,66
1784800,0,0,7.0,2020-03-10,4,True,article,research,44
1804297,2,7,14.0,2020-06-30,6,True,article,research,83
1807905,28,31,17.0,2020-07-20,2,True,article,research,55
1777158,12,15,11.0,2020-01-24,2,True,article,research,58
1788777,4,22,9.0,2020-06-01,2,True,article,research,78
1790225,16,25,10.0,2020-04-06,6,True,article,research,87
1798649,6,7,7.0,2020-06-01,2,True,article,research,54
1789762,42,55,29.0,2020-04-06,4,True,article,research,61
1800731,57,57,6.0,2020-06-11,1,True,article,research,55
1818377,5,16,11.0,2020-10-18,6,True,article,research,59
1789776,1,2,11.0,2020-04-06,2,False,conference paper,research,55
1806010,1,3,5.0,2020-07-09,2,True,article,research,41
1780821,21,25,13.0,2020-02-14,2,True,article,research,53
1829417,26,27,16.0,2020-11-11,2,True,article,research,77
1886953,1,5,203.0,2021-07-18,1,True,thesis,research,270
1922685,1,3,330.0,2021-09-16,1,True,thesis,research,237
1912356,0,0,171.0,2021-08-26,1,True,thesis,research,339
1856328,7,13,10.0,2021-04-05,2,True,article,research,57
1841835,20,26,10.0,2021-01-19,5,True,article,research,98
1867269,4,7,9.0,2021-06-07,3,True,article,research,64
1883850,7,15,6.0,2021-07-13,3,True,article,research,27
1848002,8,12,12.0,2021-02-23,4,True,article,research,67
1882505,5,10,21.0,2021-07-13,2,True,article,research,54
1845348,5,23,16.0,2021-02-08,7,True,article,review,104
1853220,4,7,13.0,2021-03-24,3,True,article,research,32
1851904,4,7,10.0,2021-03-15,2,True,article,research,31
1917097,0,5,14.0,2021-09-06,4,True,article,research,72
1912831,0,4,11.0,2021-08-26,3,True,article,research,50
1878216,5,8,11.0,2021-07-07,3,True,article,research,48
1849289,3,4,7.0,2021-02-28,2,True,article,research,19
1845149,2,2,8.0,2021-02-05,1,True,article,research,26
1851395,4,6,15.0,2021-03-12,3,True,article,research,99
1862487,2,9,6.0,2021-05-07,4,True,article,research,27
1844148,0,0,11.0,2021-02-04,3,True,article,research,45
1839542,0,5,10.0,2021-01-06,2,True,article,research,10
1842838,21,29,6.0,2021-01-26,5,True,article,research,69
1858397,1,1,8.0,2021-04-15,2,True,article,research,33
1854176,1,3,15.0,2021-03-26,3,True,article,research,28
1893480,12,28,25.0,2021-07-27,3,True,article,research,70
1852996,4,6,8.0,2021-03-23,2,True,article,research,27
1850533,6,30,8.0,2021-03-06,3,True,article,research,53
1861834,68,100,6.0,2021-05-04,3,True,article,research,44
1896846,1,3,9.0,2021-02-22,2,True,article,research,57
1840011,2,3,11.0,2021-01-07,3,True,article,research,33
1922075,5,5,7.0,2021-09-14,2,True,article,research,15
1913937,2,2,12.0,2021-08-31,3,True,article,research,39
1853212,23,42,12.0,2021-03-23,4,True,article,research,84
1865960,30,38,18.0,2021-05-28,3,True,article,research,95
1847789,35,62,21.0,2021-02-22,5,True,article,research,62
1913346,11,16,9.0,2021-08-28,6,True,article,research,59
1866341,4,9,9.0,2021-06-01,5,True,article,research,69
1945601,1,3,15.0,2021-10-15,2,True,article,research,48
1841545,3,3,13.0,2021-01-18,2,True,article,research,43
1842629,2,2,19.0,2021-01-25,1,True,article,research,15
1856078,10,10,20.0,2021-04-05,1,True,article,research,64
1965210,1,6,17.0,2021-11-10,2,True,article,research,49
1847877,18,21,10.0,2021-02-20,3,True,article,research,33
1858198,0,1,15.0,2021-04-13,7,True,article,research,30
1879430,0,1,8.0,2021-07-07,1,True,article,research,27
1870258,1,10,10.0,2021-05-17,4,True,article,research,67
1842018,4,8,11.0,2021-01-19,3,True,article,research,10
1849507,12,33,8.0,2021-03-02,4,True,article,research,49
1862317,7,15,9.0,2021-05-05,5,True,article,research,86
1840197,3,16,11.0,2021-01-10,17,True,article,research,45
1852674,3,12,12.0,2021-03-18,1,True,article,research,36
1861702,9,11,10.0,2021-05-03,2,True,article,research,76
1851117,18,22,6.0,2021-03-10,2,True,article,research,58
1865868,7,8,8.0,2021-06-01,5,True,article,research,63
1864375,2,3,8.0,2021-05-20,2,True,article,research,50
1858947,13,27,49.0,2021-04-16,16,True,article,review,80
1856755,4,11,21.0,2021-04-07,3,True,article,research,50
1849495,18,19,12.0,2021-03-01,2,True,article,research,40
1924703,2,3,12.0,2021-09-20,1,True,article,research,86
1850540,81,111,24.0,2021-03-08,5,True,article,research,93
1840009,15,24,13.0,2021-01-08,4,True,article,research,55
1932453,2,5,16.0,2021-09-28,3,True,article,research,91
1870092,1,1,18.0,2021-06-22,7,True,article,research,96
1905657,1,1,40.0,2021-08-16,2,True,book chapter,research,24
1863043,1,4,9.0,2021-05-12,4,True,article,research,30
1891383,8,11,14.0,2021-07-23,2,True,article,research,40
1869030,17,21,17.0,2021-06-16,2,True,article,research,45
1856073,2,4,11.0,2021-04-05,2,True,article,research,71
1846028,2,5,14.0,2021-02-11,5,True,article,research,78
1839539,5,5,13.0,2021-01-06,2,True,article,research,18
1857799,7,16,7.0,2021-04-12,6,True,article,research,51
1851412,31,42,6.0,2021-03-12,4,True,article,research,27
1917120,16,26,6.0,2021-09-03,2,True,article,research,64
1862788,167,193,48.0,2021-05-10,4,True,article,review,298
1860767,15,15,12.0,2021-04-26,3,True,article,research,68
1840200,39,39,9.0,2021-01-11,1,True,article,research,60
2091625,1,1,212.0,2022-06-05,1,True,thesis,research,372
1949042,8,13,21.0,2021-10-21,2,True,article,research,61
1860971,15,17,6.0,2021-04-27,1,True,article,research,48
1899645,15,17,15.0,2021-08-31,3,True,article,review,111
1853211,1,2,11.0,2021-03-24,3,True,article,research,27
1845570,16,28,11.0,2021-02-08,4,True,article,research,68
1847308,28,34,5.0,2021-02-18,7,True,article,research,46
1846773,25,35,17.0,2021-02-15,4,True,article,research,98
1889268,9,19,20.0,2021-07-21,9,True,article,research,63
1854958,5,9,8.0,2021-04-01,3,True,article,research,32
1853363,9,13,9.0,2021-07-26,5,True,article,research,57
1978866,1,10,11.0,2021-11-28,5,True,article,research,60
1901612,7,9,9.0,2021-08-08,6,True,article,research,70
1979648,3,14,12.0,2021-11-28,5,True,article,research,73
1846673,20,21,11.0,2021-02-15,2,True,article,research,89
2126053,0,2,220.0,2022-07-25,1,True,thesis,research,324
2082499,13,19,12.0,2022-05-14,4,True,article,research,54
2135590,8,14,11.0,2022-08-11,2,True,article,research,45
2064817,3,8,18.0,2022-04-08,5,True,article,research,67
2162996,11,14,14.0,2022-10-21,5,True,article,research,75
2099981,0,0,4.0,2022-06-22,1,True,article,research,39
2048970,0,0,38.0,2022-03-08,1,False,book chapter,research,102
2161660,13,21,10.0,2022-10-06,8,True,article,research,82
2103901,0,0,7.0,2022-06-30,3,True,article,research,52
2081818,7,11,8.0,2022-05-13,4,True,article,research,56
2094312,2,6,13.0,2022-06-09,3,True,article,research,48
2074089,6,11,12.0,2022-04-28,8,True,article,research,38
2030627,14,22,6.0,2022-02-10,5,True,article,research,55
2008815,4,6,7.0,2022-01-10,5,True,article,research,35
2009601,0,5,13.0,2022-01-12,2,True,article,research,19
2017194,1,2,17.0,2022-01-24,4,True,article,research,18
2093029,3,6,19.0,2022-06-08,2,True,article,research,36
2138848,0,0,4.0,2022-08-18,2,False,conference paper,research,15
2143199,0,2,11.0,2022-12-18,3,True,article,research,42
2103394,0,3,24.0,2022-06-28,6,True,article,research,88
2100495,0,1,11.0,2022-06-24,5,True,article,research,17
2161576,2,13,9.0,2022-04-12,6,True,article,research,51
2178584,0,0,8.0,2022-11-08,7,False,conference paper,research,35
2054045,2,3,11.0,2022-03-17,5,True,article,research,43
2072330,4,9,11.0,2022-04-26,6,True,article,research,60
2082511,2,10,9.0,2022-05-16,4,True,article,research,70
2057940,3,10,14.0,2022-03-24,7,True,article,research,92
2036140,28,44,11.0,2022-02-21,5,True,article,research,62
2087111,9,11,17.0,2022-05-24,2,True,article,research,24
2086406,11,11,9.0,2022-05-22,2,True,article,research,34
2098322,36,47,8.0,2022-06-20,4,True,article,research,62
2133220,10,13,6.0,2022-08-08,3,True,article,research,35
2091534,21,36,6.0,2022-06-04,3,True,article,research,36
2024597,3,6,10.0,2022-02-02,3,True,article,research,53
2065267,8,9,14.0,2022-04-11,1,True,article,research,62
2054925,2,4,10.0,2022-03-18,1,False,conference paper,research,54
2091601,9,10,19.0,2022-06-06,4,True,article,research,66
2177352,3,5,5.0,2022-11-06,3,True,article,research,27
2044795,24,31,19.0,2022-03-02,6,True,article,research,68
1999624,8,12,21.0,2022-01-01,5,True,article,research,60
2039320,5,9,15.0,2022-02-26,3,True,article,research,71
2004385,0,2,15.0,2022-01-06,4,True,article,research,63
2063972,14,19,13.0,2022-04-05,2,True,article,research,35
2001777,7,27,11.0,2022-01-05,6,True,article,research,65
2136575,5,15,15.0,2022-08-16,2,True,article,research,73
2000254,2,8,8.0,2022-01-04,4,True,article,research,87
2152924,0,1,12.0,2022-09-16,9,True,article,research,69
2062264,67,72,16.0,2022-04-03,1,True,article,review,85
2143271,31,39,3.0,2022-08-29,3,True,article,research,69
2032572,8,8,11.0,2022-02-15,2,True,article,research,83
2033349,0,0,5.0,2022-02-15,1,True,article,research,13
2058912,2,5,8.0,2022-02-21,3,True,article,research,62
2071190,2,6,16.0,2022-04-22,5,True,article,research,60
2077103,0,0,7.0,2022-05-03,1,True,article,research,46
2091543,1,1,8.0,2022-06-06,1,True,article,research,10
2086500,2,10,24.0,2022-05-23,2,True,article,research,56
2058466,0,0,7.0,2022-03-25,3,True,conference paper,research,15
2059259,34,53,10.0,2022-03-29,6,True,article,research,43
2032552,10,11,5.0,2022-02-15,3,True,article,research,43
2162839,0,0,6.0,2022-11-16,1,False,conference paper,research,42
2069258,3,3,10.0,2022-04-18,3,True,article,research,53
2016352,7,12,17.0,2022-01-24,3,True,article,research,77
2141741,23,42,12.0,2022-08-25,6,True,article,research,95
2094801,5,10,10.0,2022-06-11,2,True,article,research,58
2060658,2,11,13.0,2022-03-31,3,True,article,research,52
2156627,1,1,12.0,2022-09-24,2,True,article,review,70
2057920,8,11,6.0,2022-03-23,3,True,article,research,27
2164922,7,15,9.0,2022-06-17,3,True,article,research,78
2183108,3,11,6.0,2022-11-19,5,True,article,research,51
2514085,1,2,8.0,2022-11-23,4,False,conference paper,research,30
2059440,4,8,9.0,2022-03-29,5,True,article,research,49
2034239,17,24,6.0,2022-02-17,3,True,article,research,35
2059449,12,19,15.0,2022-03-29,4,True,article,research,56
2064276,29,50,16.0,2022-04-07,2,True,article,research,81
2152212,2,4,8.0,2022-09-15,5,True,article,research,63
2122288,5,9,13.0,2022-07-24,2,True,article,research,86
2080270,1,1,10.0,2022-05-11,7,True,article,research,38
2159373,12,12,9.0,2022-10-02,1,True,article,research,33
2130080,27,33,11.0,2022-08-02,4,True,article,research,92
2089736,24,25,6.0,2022-05-31,4,True,article,research,61
2026496,11,27,16.0,2022-02-03,6,True,article,research,78
2090155,3,3,12.0,2022-05-31,3,True,article,research,45
2075891,0,2,21.0,2022-05-02,3,True,article,research,67
2616268,4,5,6.0,2022-12-20,4,False,conference paper,research,61
2154208,1,1,4.0,2022-09-20,3,False,conference paper,research,11
2147051,0,0,3.0,2022-08-27,4,True,article,research,9
2049864,6,9,15.0,2022-03-15,4,True,article,research,53
2096907,0,3,14.0,2022-06-16,2,True,article,research,48
2078549,13,24,10.0,2022-05-06,2,True,article,research,46
2040496,18,29,13.0,2022-03-01,3,True,article,research,100
2005568,33,37,6.0,2022-01-06,2,True,article,research,55
2055564,40,46,5.0,2022-03-20,4,True,article,research,54
2700398,0,0,184.0,2023-09-20,1,True,thesis,research,241
2680186,0,0,179.0,2023-07-26,1,True,thesis,research,271
2740709,0,0,198.0,2023-12-22,1,True,thesis,research,324
2686015,3,4,10.0,2023-08-06,1,True,article,research,63
2699630,9,13,12.0,2023-09-18,3,True,article,research,56
2668854,1,2,9.0,2023-06-13,2,True,article,research,31
2706934,1,4,28.0,2023-10-09,1,True,article,research,37
2711740,2,2,10.0,2023-10-21,2,True,article,research,65
2634016,1,3,11.0,2023-02-16,3,True,article,research,30
2665262,2,7,10.0,2023-06-02,8,True,article,research,52
2638997,3,9,12.0,2023-03-06,2,True,article,research,74
2683587,0,0,23.0,2023-07-27,2,True,article,research,65
2625667,3,4,7.0,2023-01-23,2,True,article,research,84
2700399,2,4,5.0,2023-09-20,4,True,article,research,45
2637951,0,0,11.0,2023-03-02,3,True,article,research,42
2638611,1,2,9.0,2023-03-05,1,True,article,research,42
2676602,0,0,18.0,2023-07-13,2,True,article,research,34
2650652,2,6,12.0,2023-04-13,4,True,article,research,60
2698774,1,2,11.0,2023-09-17,11,True,article,research,14
2641483,1,3,7.0,2023-03-11,5,True,article,research,20
2651760,0,3,11.0,2023-04-16,5,True,article,research,59
2650025,2,6,27.0,2023-04-08,2,True,article,research,75
2653022,1,6,14.0,2023-04-20,2,True,article,research,62
2639332,0,0,12.0,2023-03-08,1,False,conference paper,research,31
2649045,0,1,26.0,2023-04-04,1,True,article,research,32
2651102,0,0,11.0,2023-04-13,1,True,article,research,39
2660205,1,3,15.0,2023-05-16,3,True,article,research,25
2665709,1,3,4.0,2023-06-03,4,False,conference paper,research,17
2620134,0,0,10.0,2023-01-04,4,False,conference paper,research,16
2678127,1,1,11.0,2023-07-18,1,True,article,research,18
2668846,10,17,8.0,2023-06-13,3,True,article,research,96
2647243,4,6,18.0,2023-03-30,4,True,article,research,29
2623743,0,4,11.0,2023-01-16,32,True,article,research,37
2630151,16,19,13.0,2023-02-07,3,True,article,research,78
2662990,6,14,4.0,2023-05-26,2,True,article,research,26
2657284,4,4,11.0,2023-05-05,2,True,article,research,69
2648826,6,6,16.0,2023-04-03,7,True,article,research,61
2709829,3,4,5.0,2023-10-07,3,True,article,research,57
2679570,0,0,111.0,2025-01-20,1,True,thesis,research,161
2650023,1,5,11.0,2023-04-08,3,True,article,research,59
2646909,1,6,10.0,2023-03-29,2,True,article,research,43
2659233,12,13,5.0,2023-05-11,3,True,article,research,56
2652844,0,2,4.0,2023-04-19,12,False,conference paper,research,21
2652201,1,4,10.0,2023-04-18,3,True,article,research,64
2628724,3,12,12.0,2023-02-01,2,True,article,research,39
2663230,1,2,9.0,2023-05-29,3,True,article,research,76
2683577,7,12,29.0,2023-07-31,4,True,article,research,100
2666863,7,10,19.0,2023-06-07,2,True,article,research,43
2625152,4,4,6.0,2023-01-19,1,False,conference paper,research,31
2640808,1,2,5.0,2023-03-23,1,True,article,research,63
2691266,3,11,8.0,2023-08-28,2,True,article,research,73
2691272,20,37,5.0,2023-08-27,3,True,article,research,50
2689753,12,12,17.0,2023-08-18,3,True,article,research,66
2691892,6,9,10.0,2023-08-30,4,True,article,research,76
2685986,8,11,10.0,2023-08-07,2,True,article,research,38
2665267,4,6,11.0,2023-06-02,3,True,article,research,52
2632782,3,6,6.0,2023-02-14,4,True,article,research,57
2653694,0,0,8.0,2023-04-22,2,True,article,research,65
2667106,13,19,7.0,2023-06-07,1,True,article,research,64
2630805,20,24,16.0,2023-02-08,4,True,article,research,69
2662569,6,7,8.0,2023-05-24,4,True,article,research,65
2683580,1,6,20.0,2023-07-28,3,True,article,research,92
2640029,4,5,8.0,2023-03-09,2,True,article,research,59
2631060,12,16,14.0,2023-02-10,2,True,article,research,93
2655837,2,6,11.0,2023-05-01,5,True,article,research,91
2788951,1,1,176.0,2024-08-09,1,True,thesis,research,313
2632781,1,2,9.0,2023-02-15,1,True,article,research,34
2621864,3,4,5.0,2023-01-09,4,True,article,research,31
2705356,0,3,12.0,2023-10-02,2,True,article,research,64
2632779,6,9,14.0,2023-02-14,2,True,article,research,50
2651735,22,38,7.0,2023-05-04,6,True,article,research,88
2656568,3,4,5.0,2023-05-03,3,True,article,research,34
2637683,0,1,14.0,2023-03-01,3,True,article,research,57
2639578,1,2,9.0,2023-03-07,2,True,article,research,98
2690298,2,13,9.0,2023-08-31,3,True,article,research,84
2632252,10,14,10.0,2023-02-14,3,True,article,research,60
2668329,17,24,30.0,2023-06-12,3,True,article,research,79
2672497,10,16,12.0,2023-01-10,5,True,article,research,71
2624629,22,56,17.0,2023-01-19,4,True,article,research,81
2655553,77,92,6.0,2023-04-28,3,True,article,research,62
2691843,4,8,10.0,2023-08-29,5,True,article,research,58
2663662,4,14,14.0,2023-06-08,8,True,article,research,80
2673375,10,15,15.0,2023-06-30,4,True,article,research,85
2645658,12,16,21.0,2023-03-23,5,True,article,research,82
2627826,3,10,44.0,2023-01-30,2,True,article,research,48
2650047,2,3,5.0,2023-04-08,2,True,article,research,53
2656480,15,29,15.0,2023-05-10,6,True,article,research,71
2633696,16,24,63.0,2023-04-04,3,True,article,review,428
2691882,0,2,10.0,2023-08-29,4,True,article,research,67
2684555,4,8,30.0,2023-08-01,4,True,article,review,144
2781262,0,0,184.0,2024-04-26,1,True,thesis,research,274
2844593,0,0,8.0,2024-11-07,4,True,article,research,57
2759499,1,1,11.0,2024-02-18,7,True,article,research,54
2762914,11,14,7.0,2024-02-28,7,True,article,research,74
2745620,14,19,15.0,2024-01-11,3,True,article,research,72
2807712,0,3,8.0,2024-07-15,3,True,article,research,42
2773366,3,6,11.0,2024-04-02,3,True,article,research,85
2745619,1,5,7.0,2024-01-10,6,False,conference paper,research,26
2807702,1,2,11.0,2024-07-14,3,True,article,research,47
2750569,0,0,5.0,2024-01-23,1,True,article,research,37
2757002,1,2,23.0,2024-02-09,3,True,article,research,96
2772052,5,7,7.0,2024-03-27,4,True,article,research,30
2752437,0,1,7.0,2024-01-28,5,False,conference paper,research,34
2748720,0,0,5.0,2024-01-17,3,False,conference paper,research,16
2776332,1,3,9.0,2024-04-11,4,True,article,research,65
2805676,1,1,6.0,2024-07-07,2,True,article,research,49
2846315,0,1,8.0,2024-11-07,5,True,article,research,52
2820236,1,3,7.0,2024-08-21,2,True,article,research,23
2787390,0,4,11.0,2024-05-16,8,True,article,research,58
2774557,1,1,15.0,2024-04-05,4,True,article,research,64
2787013,4,10,8.0,2024-05-15,4,True,article,research,81
2768766,0,3,9.0,2024-03-14,4,True,article,research,36
2775413,2,6,30.0,2024-04-08,5,True,article,research,93
2772374,6,9,22.0,2024-03-28,6,True,article,research,76
2775425,1,2,18.0,2024-04-08,2,True,article,research,78
2849374,2,4,13.0,2024-02-17,8,True,article,research,60
2745628,3,4,11.0,2024-01-10,5,True,article,research,87
2750951,1,2,10.0,2024-01-25,2,True,article,research,44
2743054,0,0,10.0,2024-01-03,1,True,article,research,39
2779991,0,4,17.0,2024-04-22,2,True,article,research,56
2787028,0,1,26.0,2024-05-15,3,True,article,research,28
2773219,0,2,8.0,2024-05-08,5,False,conference paper,research,17
2794789,0,1,13.0,2024-06-05,3,True,article,research,59
2750999,1,1,12.0,2024-01-24,2,True,article,research,52
2835720,2,4,7.0,2024-09-28,2,True,article,research,16
2753132,4,4,9.0,2024-01-30,3,True,article,research,78
2750112,2,3,17.0,2024-01-22,2,True,article,research,44
2758363,0,0,12.0,2024-02-13,5,True,article,research,63
2750559,0,1,15.0,2024-01-23,2,True,article,research,56
2817698,3,5,9.0,2024-08-13,3,True,article,research,36
2794787,5,5,9.0,2024-06-05,1,True,article,research,49
2786415,7,11,9.0,2024-05-13,9,True,article,research,69
2748727,2,3,6.0,2024-01-18,6,True,article,research,36
2762901,2,4,5.0,2024-02-28,1,True,article,research,50
2788152,1,4,14.0,2024-05-20,4,True,article,research,47
2816073,1,1,8.0,2024-09-17,2,True,article,research,54
2763126,0,1,16.0,2024-02-28,1,True,article,research,36
2763127,1,1,20.0,2024-02-28,3,True,article,research,52
2762092,0,0,26.0,2024-02-26,2,True,article,research,59
2801218,1,1,40.0,2024-06-20,5,True,article,research,62
2759494,0,0,10.0,2024-02-17,4,True,article,research,55
2818235,4,5,5.0,2024-08-15,3,True,article,research,29
2852150,0,0,6.0,2024-11-26,4,True,article,research,40
2745612,1,1,10.0,2024-01-11,3,True,article,research,52
2768363,0,0,10.0,2024-03-13,1,True,article,research,30
2776879,3,9,23.0,2024-04-12,3,True,article,research,54
2810690,8,11,13.0,2024-07-24,3,True,article,research,94
2821712,0,2,11.0,2024-08-25,4,True,article,research,43
2764797,2,2,21.0,2024-03-05,4,True,article,research,91
2761348,4,6,25.0,2024-02-23,4,True,article,research,58
2806811,2,4,11.0,2024-07-11,5,True,article,research,85
2766195,11,18,30.0,2024-03-06,4,True,article,research,53
2811658,4,7,11.0,2024-07-26,3,True,article,research,27
2772829,0,1,7.0,2024-04-01,1,True,article,research,84
2846087,2,3,19.0,2024-11-06,3,True,article,research,70
2828762,0,1,8.0,2024-09-15,1,True,article,research,31
2799634,7,8,10.0,2024-06-18,2,True,article,research,62
2817981,0,1,5.0,2024-08-14,5,True,article,research,47
